bandy.v.03	
bandy_about.v.01	
slam.v.02	knock.n.03	slam.n.03
bang.v.02	bang.n.02
slam.v.01	slam.n.02
bang.v.04	bang.n.02
sleep_together.v.01	fuck.n.01	sexual_love.n.02
spang.v.01	
bang_out.v.01	
bang_up.v.01	
impregnate.v.04	fertilization.n.01
banish.v.03	relegation.n.03
banish.v.04	
bank.v.01	bank.n.10
bank.v.02	
bank.v.03	banking.n.02
bank.v.04	
bank.v.05	banking.n.01
deposit.v.02	
bank.v.07	
trust.v.01	
bankroll.v.01	
bankrupt.v.01	
feast.v.02	
feast.v.01	feasting.n.01
kid.v.02	jolly.n.01
baptize.v.01	baptism.n.01	christening.n.01
bar.v.01	prevention.n.01
barricade.v.01	blockage.n.03	blocking.n.01
bar.v.04	
pub-crawl.v.01	
bar_mitzvah.v.01	bar_mitzvah.n.01
barb.v.01	
barbarize.v.01	barbarization.n.01
barbarize.v.02	barbarization.n.01
barbeque.v.01	
barber.v.01	
caparison.v.01	
bare.v.01	
denude.v.01	denudation.n.01
vomit.v.01	heave.n.04	vomit.n.03
dicker.v.01	
bargain.v.02	
beat_down.v.01	
barge.v.01	
barge.v.02	
barge_in.v.01	
chime_in.v.01	
bark.v.01	bark.n.02
bark.v.02	
bark.v.03	
bark.v.04	bark.n.04
bark.v.05	
barnstorm.v.01	
barnstorm.v.02	
baronetize.v.01	
barrack.v.01	
cheer.v.05	urging.n.02
jeer.v.01	
bombard.v.03	
barrage_jam.v.01	
barrel.v.01	
barricade.v.02	
barricade.v.03	
barter.v.01	barter.n.01
barter_away.v.01	
establish.v.08	
base.v.02	
free-base.v.01	
sock.v.01	knock.n.03
enjoy.v.01	enjoyment.n.02
bask.v.02	
basset.v.01	
bastardize.v.01	bastardization.n.02
bastardize.v.02	
baste.v.01	
clobber.v.01	
baste.v.03	
bastinado.v.01	
bat.v.01	batting.n.01
bat.v.02	
bat.v.03	
bat.v.04	
cream.v.02	thrashing.n.01
bat_mitzvah.v.01	bat_mitzvah.n.01
batch.v.01	
bate.v.01	
bate.v.02	
bate.v.03	
batfowl.v.01	
bathe.v.03	bath.n.02	bathe.n.01	bathing.n.01
bathe.v.01	washup.n.01
bathe.v.02	
batik.v.01	
batten.v.01	
batten.v.02	
buffet.v.01	
dinge.v.01	
battle.v.01	battle.n.01	combat.n.01	conflict.n.01	fight.n.02
bawl.v.01	
yawp.v.01	
bawl.v.03	
call_on_the_carpet.v.01	
bay.v.01	
bay.v.02	bay.n.02
bayonet.v.01	
be.v.01	
be.v.02	
be.v.03	
exist.v.01	
be.v.05	
equal.v.01	
constitute.v.01	
be.v.08	
embody.v.02	
be.v.10	
be.v.11	
be.v.12	
cost.v.01	
be_active.v.01	
float.v.01	
plan.v.01	
misconstrue.v.01	
take_pains.v.01	
be_born.v.01	birth.n.02	parturition.n.01
be_due.v.01	
be_full.v.01	
tend.v.01	
get_on.v.05	
exult.v.01	
know_the_score.v.01	
close_up.v.04	
be_well.v.01	
beach.v.01	
